ticker,lstm_s,mc_mean,mc_std,sent_score,regime,regime_conf,legacy_regime,risk_score_corr,div_status,topo_modifier,topo_chaos,topo_signal,causal_modifier,causal_score,combined_mod,adver_passed,adver_delta,adver_penalty,top_driver,ig_score,raw_conf,gated_conf,gdi,gdi_penalty,gdi_tension,conflict_ruling,arb_conf,asc_score,asc_penalty,asc_quadrant,bcs,aesl_zone,aesl_mult,alloc_pct,display_alloc_pct,kelly_frac,num_shares,decision,actual_ret,result_cat,result_icon,test_date,outcome_date,window
META,0.0562,0.0562,0.0562,-0.03,Bear,0.98,N/A,0.39,OK,0.9254,0.6297,SIDEWAYS,0.84,0.3,0.8827,True,-0.8082,1.0,log_return,0.004918,0.1724,0.1522,0.2247,0.95,MILD,NO_CONFLICT,0.0977,0.9686,0.65,EXTREME SYCOPHANCY — ensemble collapsed (−35%),0.1378,HARMONY,1.04,0.0,2.0,-0.5038,0,SELL,1.246,noise_w,🔍✗,2025-03-10,2025-03-17,Win15: Sideways-TariffFUD (Mar10→17-2025)
GOOGL,0.0,0.0,0.0,-0.03,Bear,0.98,N/A,0.3809,OK,0.9916,0.5418,NEUTRAL,1.0014,0.7713,0.9965,True,-0.4612,1.0,sma50_dist,-0.001692,0.1508,0.1503,0.216,0.95,MILD,NO_CONFLICT,0.1127,0.9399,0.75,STRONG SYCOPHANCY — low dominance (−25%),0.2517,MILD,0.936,0.0,2.0,-0.4788,0,SELL,-0.953,noise_c,🔍✓,2025-03-10,2025-03-17,Win15: Sideways-TariffFUD (Mar10→17-2025)
AMZN,0.0048,0.0048,0.0048,-0.04,Bear,0.98,N/A,0.3647,OK,0.9158,0.6799,SIDEWAYS,0.9355,0.6182,0.9256,True,-0.8126,1.0,log_return,0.003056,0.1513,0.1512,0.2137,0.95,MILD,NO_CONFLICT,0.1134,0.9197,0.75,STRONG SYCOPHANCY — low dominance (−25%),0.2299,MILD,0.936,0.0,2.0,-0.4777,0,SELL,0.617,noise_w,🔍✗,2025-03-10,2025-03-17,Win15: Sideways-TariffFUD (Mar10→17-2025)
AMD,0.9998,0.9998,0.0002,-0.06,Bear,0.98,N/A,0.9657,CRITICAL,0.9253,0.6298,SIDEWAYS,0.9655,0.6515,0.9454,True,0.589,1.0,sma20_dist,0.001593,0.9815,0.9279,0.6884,0.5,CRITICAL,MILD_ADJUST,0.5567,0.8811,0.75,STRONG SYCOPHANCY — low dominance (−25%),0.7576,HIGH,0.572,2.83,2.83,0.2612,2,HOLD,8.238,hold,—,2025-03-10,2025-03-17,Win15: Sideways-TariffFUD (Mar10→17-2025)
INTC,1.0,1.0,0.0,-0.05,Bear,0.98,N/A,0.8781,CRITICAL,0.9264,0.6243,SIDEWAYS,0.9355,0.6182,0.9309,False,0.0012,0.72,log_return,0.00126,0.983,0.6589,0.78,0.5,CRITICAL,MILD_ADJUST,0.3953,0.8811,0.75,STRONG SYCOPHANCY — low dominance (−25%),0.7235,HIGH,0.506,0.0,0.0,-0.0078,0,HOLD,28.901,hold,—,2025-03-10,2025-03-17,Win15: Sideways-TariffFUD (Mar10→17-2025)
ORCL,0.9995,0.9995,0.0005,0.01,Bear,0.98,N/A,0.8396,CRITICAL,0.9232,0.6408,SIDEWAYS,0.9655,0.6515,0.9444,True,0.0197,1.0,RSI,0.002392,0.9896,0.8878,0.7047,0.5,CRITICAL,MILD_ADJUST,0.5327,0.8811,0.75,STRONG SYCOPHANCY — low dominance (−25%),0.6358,MODERATE,0.69,1.99,1.99,0.2212,1,HOLD,3.508,hold,—,2025-03-10,2025-03-17,Win15: Sideways-TariffFUD (Mar10→17-2025)
SPY,0.9464,0.9464,0.0536,-0.04,Sideways,0.88,N/A,0.3,OK,0.9061,0.7313,SIDEWAYS,0.95,0.5,0.9281,False,-0.0084,0.72,RSI,0.0025,0.9807,0.6225,0.2665,0.95,MILD,NO_CONFLICT,0.4636,0.8959,0.75,STRONG SYCOPHANCY — low dominance (−25%),0.3454,MILD,0.828,7.68,7.68,0.1954,1,HOLD,1.172,hold,—,2025-03-10,2025-03-17,Win15: Sideways-TariffFUD (Mar10→17-2025)
QQQ,1.0,1.0,0.0,-0.06,Sideways,0.725,N/A,0.3,OK,0.924,0.637,SIDEWAYS,0.95,0.5,0.937,True,0.1059,1.0,log_return,0.002328,0.9822,0.9204,0.303,0.95,MILD,NO_CONFLICT,0.6903,0.8534,0.75,STRONG SYCOPHANCY — low dominance (−25%),0.2661,MILD,0.9,18.0,18.0,0.5354,3,BUY,2.124,correct,✅,2025-03-10,2025-03-17,Win15: Sideways-TariffFUD (Mar10→17-2025)
DIA,0.0064,0.0064,0.0064,-0.03,Sideways,0.76,N/A,0.3,OK,0.9146,0.6863,SIDEWAYS,0.95,0.5,0.9323,True,-0.4236,1.0,macd_norm,-0.001462,0.2133,0.1988,0.2783,0.95,MILD,NO_CONFLICT,0.1491,0.9109,0.75,STRONG SYCOPHANCY — low dominance (−25%),0.4571,MODERATE,0.78,0.0,2.0,-0.2763,0,SELL,-0.067,noise_c,🔍✓,2025-03-10,2025-03-17,Win15: Sideways-TariffFUD (Mar10→17-2025)
IWM,1.0,1.0,0.0,-0.05,Sideways,0.88,N/A,0.3,OK,0.9912,0.5441,CHAOTIC,0.95,0.5,0.9706,True,0.1152,1.0,log_return,0.000884,0.9836,0.9547,0.3,0.95,MILD,NO_CONFLICT,0.716,0.8561,0.75,STRONG SYCOPHANCY — low dominance (−25%),0.2782,MILD,0.9,18.0,18.0,0.574,9,BUY,2.331,correct,✅,2025-03-10,2025-03-17,Win15: Sideways-TariffFUD (Mar10→17-2025)
JPM,0.997,0.997,0.003,-0.02,Bear,0.98,N/A,0.4513,MINOR,1.0102,0.4492,CHAOTIC,0.9655,0.6515,0.9879,True,0.0296,1.0,log_return,0.002743,0.9865,0.9258,0.6747,0.5,CRITICAL,MILD_ADJUST,0.6766,0.8896,0.75,STRONG SYCOPHANCY — low dominance (−25%),0.6564,HIGH,0.55,5.5,5.5,0.461,2,HOLD,0.736,hold,—,2025-03-10,2025-03-17,Win15: Sideways-TariffFUD (Mar10→17-2025)
BAC,0.9928,0.9928,0.0072,-0.03,Bear,0.98,N/A,0.5189,MINOR,0.9247,0.6329,SIDEWAYS,0.9655,0.6515,0.9451,True,0.267,1.0,log_return,0.001722,0.9851,0.8845,0.674,0.5,CRITICAL,MILD_ADJUST,0.6239,0.9231,0.75,STRONG SYCOPHANCY — low dominance (−25%),0.6834,HIGH,0.506,3.87,3.87,0.3732,9,HOLD,4.042,hold,—,2025-03-10,2025-03-17,Win15: Sideways-TariffFUD (Mar10→17-2025)
GS,1.0,1.0,0.0,-0.02,Bear,0.98,N/A,0.3236,OK,0.9192,0.6623,SIDEWAYS,0.9355,0.6182,0.9274,False,0.0096,0.72,log_return,0.002115,0.9867,0.6259,0.6846,0.5,CRITICAL,NO_CONFLICT,0.4694,0.922,0.75,STRONG SYCOPHANCY — low dominance (−25%),0.6525,HIGH,0.506,1.11,1.11,0.1157,0,HOLD,3.702,hold,—,2025-03-10,2025-03-17,Win15: Sideways-TariffFUD (Mar10→17-2025)
V,0.0079,0.0079,0.0079,-0.02,Sideways,0.98,N/A,0.3556,OK,1.0119,0.4404,CHAOTIC,0.9954,0.6847,1.0036,True,-0.9565,1.0,RSI,0.00243,0.2152,0.216,0.2785,0.95,MILD,NO_CONFLICT,0.1404,1.0,0.65,EXTREME SYCOPHANCY — ensemble collapsed (−35%),0.4252,MODERATE,0.69,0.0,2.0,-0.2894,0,SELL,-2.029,correct,✅,2025-03-10,2025-03-17,Win15: Sideways-TariffFUD (Mar10→17-2025)
GLD,1.0,1.0,0.0,0.07,Sideways,0.79,N/A,0.3,OK,1.0118,0.441,NEUTRAL,0.95,0.5,0.9809,False,0.0057,0.72,macd_norm,0.00206,0.9939,0.7019,0.278,0.95,MILD,NO_CONFLICT,0.4562,0.9745,0.65,EXTREME SYCOPHANCY — ensemble collapsed (−35%),0.1963,HARMONY,1.0,8.76,8.76,0.1844,3,HOLD,4.018,hold,—,2025-03-10,2025-03-17,Win15: Sideways-TariffFUD (Mar10→17-2025)
TLT,0.9987,0.9987,0.0013,0.04,Sideways,0.98,N/A,0.3,OK,0.9251,0.6309,SIDEWAYS,0.95,0.5,0.9375,True,0.0161,1.0,RSI,0.001576,0.9922,0.8837,0.2802,0.95,MILD,NO_CONFLICT,0.5744,0.9548,0.65,EXTREME SYCOPHANCY — ensemble collapsed (−35%),0.2827,MILD,0.936,16.08,16.08,0.3616,18,BUY,-0.472,noise_w,🔍✗,2025-03-10,2025-03-17,Win15: Sideways-TariffFUD (Mar10→17-2025)
SLV,1.0,1.0,0.0,0.03,Sideways,0.82,N/A,0.3,OK,1.0067,0.4665,NEUTRAL,0.95,0.5,0.9783,False,0.0074,0.72,macd_norm,0.003239,0.9916,0.6636,0.282,0.95,MILD,NO_CONFLICT,0.4977,0.8968,0.75,STRONG SYCOPHANCY — low dominance (−25%),0.2758,MILD,0.9,10.54,10.54,0.2465,36,HOLD,5.84,hold,—,2025-03-10,2025-03-17,Win15: Sideways-TariffFUD (Mar10→17-2025)
XOM,1.0,1.0,0.0,-0.03,Sideways,0.765,N/A,0.35,OK,0.8967,0.7804,SIDEWAYS,1.0486,0.8621,0.9727,True,0.0108,1.0,sma10_dist,0.001716,0.9861,0.9112,0.294,0.95,MILD,NO_CONFLICT,0.6834,0.8968,0.75,STRONG SYCOPHANCY — low dominance (−25%),0.2742,MILD,0.936,18.72,18.72,0.5251,17,BUY,1.753,noise_c,🔍✓,2025-03-10,2025-03-17,Win15: Sideways-TariffFUD (Mar10→17-2025)
CVX,1.0,1.0,0.0,-0.02,Sideways,0.73,N/A,0.35,OK,0.9209,0.6531,SIDEWAYS,0.9954,0.6848,0.9582,False,0.0003,0.72,sma10_dist,0.000766,0.9873,0.647,0.291,0.95,MILD,NO_CONFLICT,0.4853,0.8968,0.75,STRONG SYCOPHANCY — low dominance (−25%),0.2746,MILD,0.936,10.13,10.13,0.2279,6,HOLD,0.73,hold,—,2025-03-10,2025-03-17,Win15: Sideways-TariffFUD (Mar10→17-2025)
WMT,0.0003,0.0003,0.0003,-0.01,Bear,0.98,N/A,0.3201,OK,0.9818,0.5909,CHAOTIC,0.9655,0.6515,0.9737,True,-0.4732,1.0,log_return,0.003348,0.1537,0.1497,0.2356,0.95,MILD,NO_CONFLICT,0.1123,0.8831,0.75,STRONG SYCOPHANCY — low dominance (−25%),0.2677,MILD,0.936,0.0,2.0,-0.4795,0,SELL,-0.41,noise_c,🔍✓,2025-03-10,2025-03-17,Win15: Sideways-TariffFUD (Mar10→17-2025)
PG,0.0123,0.0123,0.0123,0.01,Sideways,0.73,N/A,0.347,OK,0.9246,0.6334,SIDEWAYS,0.9954,0.6847,0.96,True,-0.9435,1.0,log_return,-0.000806,0.2211,0.2123,0.281,0.95,MILD,NO_CONFLICT,0.1592,0.8662,0.75,STRONG SYCOPHANCY — low dominance (−25%),0.4256,MODERATE,0.78,0.0,2.0,-0.2612,0,SELL,-3.688,correct,✅,2025-03-10,2025-03-17,Win15: Sideways-TariffFUD (Mar10→17-2025)
JNJ,0.0,0.0,0.0,0.02,Sideways,0.82,N/A,0.5227,MINOR,1.013,0.4352,NEUTRAL,0.9653,0.6512,0.9891,True,-0.3839,1.0,sma10_dist,-0.001679,0.2178,0.2154,0.291,0.95,MILD,NO_CONFLICT,0.1517,0.8606,0.75,STRONG SYCOPHANCY — low dominance (−25%),0.4502,MODERATE,0.75,0.0,2.0,-0.2725,0,SELL,-2.898,correct,✅,2025-03-10,2025-03-17,Win15: Sideways-TariffFUD (Mar10→17-2025)
NFLX,1.0,1.0,0.0,-0.03,Bear,0.98,N/A,0.326,OK,0.9177,0.67,SIDEWAYS,0.9655,0.6515,0.9416,False,0.0058,0.72,log_return,0.0041,0.9856,0.6348,0.6946,0.5,CRITICAL,NO_CONFLICT,0.5713,0.8455,0.9,MODERATE SYCOPHANCY — low LSTM dominance (−10%),0.6724,HIGH,0.55,2.62,2.62,0.2855,3,HOLD,9.616,hold,—,2025-03-10,2025-03-17,Win15: Sideways-TariffFUD (Mar10→17-2025)
DIS,0.0074,0.0074,0.0074,-0.02,Bear,0.98,N/A,0.3928,OK,0.9103,0.709,SIDEWAYS,0.9655,0.6515,0.9379,True,-0.5654,1.0,RSI,0.003714,0.1551,0.1454,0.2201,0.95,MILD,NO_CONFLICT,0.1091,0.8768,0.75,STRONG SYCOPHANCY — low dominance (−25%),0.2444,MILD,0.828,0.0,2.0,-0.4849,0,SELL,-3.609,correct,✅,2025-03-10,2025-03-17,Win15: Sideways-TariffFUD (Mar10→17-2025)
CRM,0.2309,0.2309,0.2309,-0.04,Bear,0.98,N/A,0.4216,MINOR,0.991,0.5451,CHAOTIC,0.9655,0.6515,0.9783,True,-0.0372,1.0,log_return,0.003294,0.2383,0.2517,0.2476,0.95,MILD,MILD_ADJUST,0.1588,0.8898,0.75,STRONG SYCOPHANCY — low dominance (−25%),0.1308,HARMONY,1.04,0.0,2.0,-0.402,0,SELL,2.877,wrong,❌,2025-03-10,2025-03-17,Win15: Sideways-TariffFUD (Mar10→17-2025)
PLTR,1.0,1.0,0.0,-0.04,Sideways,0.78,N/A,0.3566,OK,0.9097,0.7122,SIDEWAYS,0.9355,0.6182,0.9226,False,0.0013,0.72,log_return,0.007071,0.9849,0.6216,0.397,0.85,MODERATE,NO_CONFLICT,0.4662,0.876,0.75,STRONG SYCOPHANCY — low dominance (−25%),0.2736,MILD,0.936,3.96,3.96,0.1993,5,HOLD,14.362,hold,—,2025-03-10,2025-03-17,Win15: Sideways-TariffFUD (Mar10→17-2025)
AAPL,1.0,1.0,0.0,0.07,Sideways,0.875,N/A,0.4805,MINOR,0.9893,0.5535,CHAOTIC,0.9655,0.6515,0.9774,False,0.0015,0.72,sma20_dist,0.001441,0.9939,0.6994,0.278,0.95,MILD,MILD_ADJUST,0.5035,0.876,0.75,STRONG SYCOPHANCY — low dominance (−25%),0.2066,MILD,0.936,10.54,10.54,0.2552,4,BUY,3.843,correct,✅,2024-08-12,2024-08-19,Win16: Bounce-YenRecov    (Aug12→19-2024)
MSFT,1.0,1.0,0.0,0.08,Sideways,0.83,N/A,0.5626,MINOR,0.9047,0.7383,SIDEWAYS,0.9654,0.6515,0.935,False,0.0007,0.72,sma10_dist,-0.005682,0.9944,0.6694,0.277,0.95,MILD,NO_CONFLICT,0.4966,0.876,0.75,STRONG SYCOPHANCY — low dominance (−25%),0.2002,MILD,0.936,10.89,10.89,0.2449,2,HOLD,3.805,hold,—,2024-08-12,2024-08-19,Win16: Bounce-YenRecov    (Aug12→19-2024)
NVDA,1.0,1.0,0.0,0.12,Sideways,0.83,N/A,0.3643,OK,0.9201,0.6571,SIDEWAYS,0.9355,0.6182,0.9278,False,0.0005,0.72,sma20_dist,0.001547,0.9958,0.6652,0.373,0.85,MODERATE,NO_CONFLICT,0.4989,0.876,0.75,STRONG SYCOPHANCY — low dominance (−25%),0.1958,MILD,0.936,4.94,4.94,0.2484,4,HOLD,19.244,hold,—,2024-08-12,2024-08-19,Win16: Bounce-YenRecov    (Aug12→19-2024)
TSLA,1.0,1.0,0.0,0.06,Bear,0.98,N/A,0.4367,MINOR,0.9294,0.6086,SIDEWAYS,0.9655,0.6515,0.9475,True,0.0107,1.0,sma10_dist,0.004069,0.9931,0.9409,0.7511,0.5,CRITICAL,NO_CONFLICT,0.6928,0.876,0.75,STRONG SYCOPHANCY — low dominance (−25%),0.7571,HIGH,0.572,3.49,3.49,0.488,1,HOLD,12.775,hold,—,2024-08-12,2024-08-19,Win16: Bounce-YenRecov    (Aug12→19-2024)
META,0.9999,0.9999,0.0001,0.09,Bear,0.89,N/A,0.39,OK,0.9841,0.5796,CHAOTIC,0.9655,0.6515,0.9748,True,0.0272,1.0,vol_change,0.002724,0.9946,0.9695,0.6956,0.5,CRITICAL,NO_CONFLICT,0.7271,0.876,0.75,STRONG SYCOPHANCY — low dominance (−25%),0.6204,MODERATE,0.69,5.05,5.05,0.5452,0,HOLD,2.584,hold,—,2024-08-12,2024-08-19,Win16: Bounce-YenRecov    (Aug12→19-2024)
GOOGL,0.9926,0.9926,0.0074,0.07,Sideways,0.855,N/A,0.3809,OK,0.9794,0.6028,CHAOTIC,0.9355,0.6182,0.9575,True,0.0161,1.0,RSI,0.000496,0.9937,0.9514,0.2738,0.95,MILD,NO_CONFLICT,0.7136,0.8685,0.75,STRONG SYCOPHANCY — low dominance (−25%),0.2083,MILD,0.828,16.56,16.56,0.5703,10,BUY,2.699,correct,✅,2024-08-12,2024-08-19,Win16: Bounce-YenRecov    (Aug12→19-2024)
AMZN,1.0,1.0,0.0,0.08,Bear,0.98,N/A,0.3647,OK,0.9257,0.6279,SIDEWAYS,0.9955,0.6848,0.9606,False,0.0029,0.72,RSI,0.003137,0.9941,0.6876,0.6873,0.5,CRITICAL,NO_CONFLICT,0.5157,0.9352,0.75,STRONG SYCOPHANCY — low dominance (−25%),0.6453,MODERATE,0.78,2.37,2.37,0.1928,1,HOLD,6.847,hold,—,2024-08-12,2024-08-19,Win16: Bounce-YenRecov    (Aug12→19-2024)
AMD,1.0,1.0,0.0,0.1,Bear,0.98,N/A,0.9657,CRITICAL,0.9901,0.5493,CHAOTIC,0.9655,0.6515,0.9778,False,0.0049,0.72,sma20_dist,0.00413,0.995,0.7005,0.73,0.5,CRITICAL,MILD_ADJUST,0.4203,0.9352,0.75,STRONG SYCOPHANCY — low dominance (−25%),0.6403,MODERATE,0.69,0.0,0.0,0.0338,0,HOLD,13.534,hold,—,2024-08-12,2024-08-19,Win16: Bounce-YenRecov    (Aug12→19-2024)
INTC,1.0,1.0,0.0,0.05,Bear,0.98,N/A,0.8781,CRITICAL,0.9868,0.5658,CHAOTIC,0.9655,0.6515,0.9762,False,0.0008,0.72,sma10_dist,0.003768,0.9925,0.6976,0.77,0.5,CRITICAL,MILD_ADJUST,0.4186,0.9352,0.75,STRONG SYCOPHANCY — low dominance (−25%),0.7235,HIGH,0.506,0.0,0.0,0.0309,0,HOLD,11.157,hold,—,2024-08-12,2024-08-19,Win16: Bounce-YenRecov    (Aug12→19-2024)
ORCL,1.0,1.0,0.0,0.06,Sideways,0.83,N/A,0.8396,CRITICAL,1.0062,0.4692,CHAOTIC,0.9655,0.6515,0.9859,False,0.0001,0.72,macd_norm,0.00172,0.9934,0.7051,0.279,0.95,MILD,MILD_ADJUST,0.472,0.9352,0.75,STRONG SYCOPHANCY — low dominance (−25%),0.2749,MILD,0.828,6.95,6.95,0.208,5,HOLD,4.028,hold,—,2024-08-12,2024-08-19,Win16: Bounce-YenRecov    (Aug12→19-2024)
SPY,1.0,1.0,0.0,0.1,Sideways,0.98,N/A,0.3,OK,0.9149,0.6847,SIDEWAYS,0.95,0.5,0.9325,False,0.0,0.72,vol_change,0.001117,0.9952,0.6681,0.275,0.95,MILD,NO_CONFLICT,0.5011,0.9352,0.75,STRONG SYCOPHANCY — low dominance (−25%),0.2145,MILD,0.9,10.76,10.76,0.2516,2,BUY,4.939,correct,✅,2024-08-12,2024-08-19,Win16: Bounce-YenRecov    (Aug12→19-2024)
QQQ,1.0,1.0,0.0,0.12,Sideways,0.815,N/A,0.3,OK,0.9225,0.6448,SIDEWAYS,0.95,0.5,0.9363,False,0.0001,0.72,sma10_dist,0.001415,0.9958,0.6713,0.273,0.95,MILD,NO_CONFLICT,0.5035,0.9352,0.75,STRONG SYCOPHANCY — low dominance (−25%),0.194,MILD,0.936,10.11,10.11,0.2552,2,BUY,6.622,correct,✅,2024-08-12,2024-08-19,Win16: Bounce-YenRecov    (Aug12→19-2024)
DIA,1.0,1.0,0.0,0.09,Sideways,0.98,N/A,0.3,OK,0.9838,0.5812,CHAOTIC,0.95,0.5,0.9669,False,0.0001,0.72,RSI,0.002445,0.9948,0.6925,0.276,0.95,MILD,NO_CONFLICT,0.5194,0.9352,0.75,STRONG SYCOPHANCY — low dominance (−25%),0.2156,MILD,0.936,12.41,12.41,0.2791,3,BUY,3.979,correct,✅,2024-08-12,2024-08-19,Win16: Bounce-YenRecov    (Aug12→19-2024)
IWM,1.0,1.0,0.0,0.11,Sideways,0.83,N/A,0.3,OK,0.9196,0.6597,SIDEWAYS,0.95,0.5,0.9348,False,0.0009,0.72,sma20_dist,0.001547,0.9955,0.67,0.274,0.95,MILD,NO_CONFLICT,0.5025,0.9352,0.75,STRONG SYCOPHANCY — low dominance (−25%),0.1969,MILD,0.936,9.53,9.53,0.2538,4,BUY,5.181,correct,✅,2024-08-12,2024-08-19,Win16: Bounce-YenRecov    (Aug12→19-2024)
JPM,1.0,1.0,0.0,0.08,Sideways,0.85,N/A,0.4513,MINOR,0.987,0.5648,CHAOTIC,1.0312,0.8042,1.0091,False,0.0015,0.72,RSI,0.00394,0.9944,0.7224,0.277,0.95,MILD,NO_CONFLICT,0.5279,0.9352,0.75,STRONG SYCOPHANCY — low dominance (−25%),0.2025,MILD,0.936,11.29,11.29,0.2919,5,BUY,4.491,correct,✅,2024-08-12,2024-08-19,Win16: Bounce-YenRecov    (Aug12→19-2024)
BAC,1.0,1.0,0.0,0.07,Sideways,0.83,N/A,0.5189,MINOR,0.9268,0.6219,SIDEWAYS,0.9955,0.6848,0.9611,False,0.0045,0.72,sma50_dist,0.004194,0.9939,0.6878,0.2795,0.95,MILD,MILD_ADJUST,0.4852,0.9352,0.75,STRONG SYCOPHANCY — low dominance (−25%),0.2013,MILD,0.936,8.29,8.29,0.2278,22,HOLD,3.93,hold,—,2024-08-12,2024-08-19,Win16: Bounce-YenRecov    (Aug12→19-2024)
GS,1.0,1.0,0.0,0.08,Sideways,0.855,N/A,0.3236,OK,0.9261,0.6255,SIDEWAYS,0.9954,0.6848,0.9607,False,0.0013,0.72,RSI,0.003173,0.9944,0.6878,0.2839,0.95,MILD,NO_CONFLICT,0.5158,0.9352,0.75,STRONG SYCOPHANCY — low dominance (−25%),0.2031,MILD,0.936,9.3,9.3,0.2738,1,BUY,3.951,correct,✅,2024-08-12,2024-08-19,Win16: Bounce-YenRecov    (Aug12→19-2024)
V,1.0,1.0,0.0,0.07,Bear,0.98,N/A,0.3556,OK,0.9107,0.7069,SIDEWAYS,0.9949,0.6831,0.9528,False,0.0087,0.72,sma10_dist,0.001681,0.9937,0.6817,0.668,0.5,CRITICAL,NO_CONFLICT,0.5113,0.9352,0.75,STRONG SYCOPHANCY — low dominance (−25%),0.6479,MODERATE,0.78,3.53,3.53,0.1855,1,HOLD,2.532,hold,—,2024-08-12,2024-08-19,Win16: Bounce-YenRecov    (Aug12→19-2024)
GLD,1.0,1.0,0.0,0.04,Sideways,0.93,N/A,0.3,OK,0.9071,0.7256,SIDEWAYS,0.95,0.5,0.9285,False,0.0003,0.72,sma10_dist,0.00184,0.9922,0.6302,0.281,0.95,MILD,NO_CONFLICT,0.4727,0.9352,0.75,STRONG SYCOPHANCY — low dominance (−25%),0.2796,MILD,0.828,8.22,8.22,0.209,3,HOLD,1.401,hold,—,2024-08-12,2024-08-19,Win16: Bounce-YenRecov    (Aug12→19-2024)
TLT,1.0,1.0,0.0,-0.02,Sideways,0.94,N/A,0.3,OK,0.9169,0.674,SIDEWAYS,0.95,0.5,0.9335,True,0.037,1.0,macd_norm,0.001441,0.9873,0.8755,0.291,0.95,MILD,NO_CONFLICT,0.6566,0.9352,0.75,STRONG SYCOPHANCY — low dominance (−25%),0.2781,MILD,0.9,18.0,18.0,0.4849,20,BUY,1.325,correct,✅,2024-08-12,2024-08-19,Win16: Bounce-YenRecov    (Aug12→19-2024)
SLV,1.0,1.0,0.0,0.04,Sideways,0.855,N/A,0.3,OK,0.9267,0.6224,SIDEWAYS,0.95,0.5,0.9384,False,0.0032,0.72,sma20_dist,0.002999,0.9922,0.6368,0.281,0.95,MILD,NO_CONFLICT,0.4776,0.9352,0.75,STRONG SYCOPHANCY — low dominance (−25%),0.2768,MILD,0.9,7.79,7.79,0.2164,30,HOLD,5.257,hold,—,2024-08-12,2024-08-19,Win16: Bounce-YenRecov    (Aug12→19-2024)
XOM,0.9971,0.9971,0.0029,0.05,Sideways,0.93,N/A,0.35,OK,0.9022,0.7518,SIDEWAYS,0.9954,0.6846,0.9488,True,0.0466,1.0,RSI,0.00193,0.9927,0.9419,0.2784,0.95,MILD,NO_CONFLICT,0.7064,0.9146,0.75,STRONG SYCOPHANCY — low dominance (−25%),0.2841,MILD,0.9,18.0,18.0,0.5596,16,BUY,0.407,noise_c,🔍✓,2024-08-12,2024-08-19,Win16: Bounce-YenRecov    (Aug12→19-2024)
CVX,1.0,1.0,0.0,0.04,Bear,0.98,N/A,0.35,OK,1.0081,0.4594,CHAOTIC,0.9654,0.6512,0.9868,False,0.0,0.72,sma10_dist,0.002067,0.9919,0.6695,0.671,0.5,CRITICAL,NO_CONFLICT,0.5021,0.8956,0.75,STRONG SYCOPHANCY — low dominance (−25%),0.6958,HIGH,0.5775,2.22,2.22,0.1702,1,HOLD,2.381,hold,—,2024-08-12,2024-08-19,Win16: Bounce-YenRecov    (Aug12→19-2024)
WMT,1.0,1.0,0.0,0.04,Sideways,0.77,N/A,0.3201,OK,0.9823,0.5887,NEUTRAL,1.0554,0.7513,1.0189,False,0.0046,0.72,macd_norm,0.002269,0.9922,0.6915,0.281,0.95,MILD,NO_CONFLICT,0.5186,0.8956,0.75,STRONG SYCOPHANCY — low dominance (−25%),0.2732,MILD,0.828,10.93,10.93,0.2779,16,BUY,7.613,correct,✅,2024-08-12,2024-08-19,Win16: Bounce-YenRecov    (Aug12→19-2024)
PG,0.004,0.004,0.004,0.03,Bear,0.74,N/A,0.347,OK,0.9175,0.6711,SIDEWAYS,0.9653,0.6511,0.9414,True,-0.1054,1.0,RSI,-0.0014,0.1607,0.1513,0.2346,0.95,MILD,NO_CONFLICT,0.0983,0.9505,0.65,EXTREME SYCOPHANCY — ensemble collapsed (−35%),0.2724,MILD,0.9,0.0,2.0,-0.5028,0,SELL,0.965,noise_w,🔍✗,2024-08-12,2024-08-19,Win16: Bounce-YenRecov    (Aug12→19-2024)
JNJ,0.0013,0.0013,0.0013,0.03,Bear,0.82,N/A,0.5227,MINOR,1.0097,0.4517,CHAOTIC,0.9456,0.5853,0.9777,True,-0.6631,1.0,sma10_dist,-0.000416,0.1597,0.1561,0.2342,0.95,MILD,NO_CONFLICT,0.0953,0.9586,0.65,EXTREME SYCOPHANCY — ensemble collapsed (−35%),0.2676,MILD,0.9,0.0,2.0,-0.5079,0,SELL,-0.156,noise_c,🔍✓,2024-08-12,2024-08-19,Win16: Bounce-YenRecov    (Aug12→19-2024)
NFLX,1.0,1.0,0.0,0.08,Sideways,0.68,N/A,0.326,OK,0.923,0.6422,SIDEWAYS,0.9655,0.6515,0.9443,True,0.0213,1.0,vol_change,0.001269,0.9944,0.7895,0.277,0.95,MILD,NO_CONFLICT,0.5921,0.9287,0.75,STRONG SYCOPHANCY — low dominance (−25%),0.1803,HARMONY,1.0,18.44,18.44,0.3882,29,BUY,8.748,correct,✅,2024-08-12,2024-08-19,Win16: Bounce-YenRecov    (Aug12→19-2024)
DIS,1.0,1.0,0.0,0.06,Bear,0.98,N/A,0.3928,OK,0.9911,0.5445,CHAOTIC,0.9655,0.6515,0.9783,False,0.005,0.72,macd_norm,0.001652,0.9931,0.6995,0.669,0.5,CRITICAL,NO_CONFLICT,0.5246,0.9287,0.75,STRONG SYCOPHANCY — low dominance (−25%),0.7571,HIGH,0.572,2.59,2.59,0.2077,3,HOLD,5.666,hold,—,2024-08-12,2024-08-19,Win16: Bounce-YenRecov    (Aug12→19-2024)
